Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,League_Name,Season_Id
2021-08-21,Bournemouth,Blackpool,2,2,D,1.65,3.8,5.5,Championship,2122
2021-08-21,Cardiff,Millwall,3,1,H,2.2,3.2,3.5,Championship,2122
2021-08-21,Coventry,Reading,2,1,H,2.05,3.4,3.6,Championship,2122
2021-08-21,Derby,Middlesbrough,0,0,D,3.1,3.1,2.45,Championship,2122
2021-08-21,Fulham,Hull,2,0,H,1.36,4.75,9.5,Championship,2122
2021-08-21,Luton,Birmingham,0,5,A,2.0,3.25,3.8,Championship,2122
2021-08-21,Preston,Peterboro,1,0,H,2.1,3.3,3.6,Championship,2122
2021-08-21,Sheffield United,Huddersfield,1,2,A,1.57,3.8,5.75,Championship,2122
2021-08-21,Stoke,Nott'm Forest,1,0,H,1.83,3.5,4.5,Championship,2122
2021-08-28,Cardiff,Bristol City,1,2,A,1.95,3.4,4.0,Championship,2122
2021-08-28,Derby,Nott'm Forest,1,1,D,2.45,3.1,3.1,Championship,2122
2021-08-28,Barnsley,Birmingham,1,1,D,2.25,3.3,3.3,Championship,2122
2021-08-28,Fulham,Stoke,3,0,H,1.83,3.4,4.5,Championship,2122
2021-08-28,Huddersfield,Reading,4,0,H,2.37,3.25,3.1,Championship,2122
2021-08-28,Hull,Bournemouth,0,0,D,3.6,3.4,2.1,Championship,2122
2021-08-28,Luton,Sheffield United,0,0,D,2.87,3.2,2.55,Championship,2122
2021-08-28,Middlesbrough,Blackburn,1,1,D,2.1,3.3,3.6,Championship,2122
2021-08-28,Millwall,Blackpool,2,1,H,1.83,3.5,4.5,Championship,2122
2021-08-28,Preston,Swansea,3,1,H,2.25,3.3,3.3,Championship,2122
2021-08-28,QPR,Coventry,2,0,H,2.2,3.3,3.4,Championship,2122
2021-08-28,Peterboro,West Brom,0,1,A,5.5,3.6,1.66,Championship,2122
2021-09-10,Birmingham,Derby,2,0,H,1.85,3.3,4.75,Championship,2122
2021-09-11,Blackburn,Luton,2,2,D,2.2,3.3,3.4,Championship,2122
2021-09-11,Blackpool,Fulham,1,0,H,6.0,4.0,1.57,Championship,2122
2021-09-11,Bournemouth,Barnsley,3,0,H,1.83,3.5,4.5,Championship,2122
2021-09-11,Bristol City,Preston,0,0,D,2.3,3.2,3.3,Championship,2122
2021-09-11,Coventry,Middlesbrough,2,0,H,2.2,3.3,3.4,Championship,2122
2021-09-11,Reading,QPR,3,3,D,3.0,3.4,2.37,Championship,2122
2021-09-11,Sheffield United,Peterboro,6,2,H,1.66,3.75,5.5,Championship,2122
2021-09-11,Stoke,Huddersfield,2,1,H,1.75,3.6,5.0,Championship,2122
2021-09-11,Swansea,Hull,0,0,D,2.15,3.3,3.5,Championship,2122
2021-09-11,West Brom,Millwall,1,1,D,1.53,4.0,6.5,Championship,2122
2021-09-12,Nott'm Forest,Cardiff,1,2,A,3.1,3.1,2.5,Championship,2122
2021-09-14,Blackburn,Hull,2,0,H,1.75,3.6,5.0,Championship,2122
2021-09-14,Blackpool,Huddersfield,0,3,A,2.6,3.2,2.87,Championship,2122
2021-09-14,Bournemouth,QPR,2,1,H,1.9,3.6,4.0,Championship,2122
2021-09-14,Sheffield United,Preston,2,2,D,1.85,3.3,4.75,Championship,2122
2021-09-14,Reading,Peterboro,3,1,H,2.3,3.4,3.1,Championship,2122
2021-09-14,West Brom,Derby,0,0,D,1.53,3.9,6.5,Championship,2122
2021-09-15,Birmingham,Fulham,1,4,A,3.8,3.3,2.05,Championship,2122
2021-09-15,Bristol City,Luton,1,1,D,2.45,3.2,3.0,Championship,2122
2021-09-15,Coventry,Cardiff,1,0,H,2.2,3.3,3.4,Championship,2122
2021-09-15,Nott'm Forest,Middlesbrough,0,2,A,2.9,3.1,2.55,Championship,2122
2021-09-15,Stoke,Barnsley,1,1,D,1.75,3.5,5.0,Championship,2122
2021-09-15,Swansea,Millwall,0,0,D,2.6,3.1,2.9,Championship,2122
2021-09-18,Hull,Sheffield United,1,3,A,3.25,3.3,2.3,Championship,2122
2021-09-18,Barnsley,Blackburn,0,0,D,3.0,3.0,2.62,Championship,2122
2021-09-18,Cardiff,Bournemouth,0,1,A,2.9,3.2,2.55,Championship,2122
2021-09-18,Derby,Stoke,2,1,H,3.1,3.1,2.45,Championship,2122
2021-09-18,Fulham,Reading,1,2,A,1.33,5.0,9.5,Championship,2122
2021-09-18,Huddersfield,Nott'm Forest,0,2,A,2.05,3.3,3.8,Championship,2122
2021-09-18,Luton,Swansea,3,3,D,2.05,3.25,3.8,Championship,2122
2021-09-18,Middlesbrough,Blackpool,1,2,A,1.83,3.4,4.75,Championship,2122
2021-09-18,Millwall,Coventry,1,1,D,2.55,3.1,3.0,Championship,2122
2021-09-18,Peterboro,Birmingham,3,0,H,3.4,3.3,2.2,Championship,2122
2021-09-18,Preston,West Brom,1,1,D,3.8,3.6,1.95,Championship,2122
2021-09-18,QPR,Bristol City,1,2,A,1.83,3.6,4.33,Championship,2122
2021-09-24,Coventry,Peterboro,3,0,H,1.61,4.0,5.5,Championship,2122
2021-09-24,West Brom,QPR,2,1,H,1.7,4.0,4.75,Championship,2122
2021-09-25,Reading,Middlesbrough,1,0,H,3.0,3.2,2.45,Championship,2122
2021-09-25,Birmingham,Preston,0,0,D,2.05,3.2,4.0,Championship,2122
2021-09-25,Blackburn,Cardiff,5,1,H,2.25,3.4,3.2,Championship,2122
2021-09-25,Blackpool,Barnsley,1,0,H,2.4,3.3,3.0,Championship,2122
2021-09-25,Bournemouth,Luton,2,1,H,1.57,4.33,5.5,Championship,2122
2021-09-25,Bristol City,Fulham,1,1,D,5.0,3.6,1.75,Championship,2122
2021-09-25,Nott'm Forest,Millwall,1,1,D,2.5,3.1,3.1,Championship,2122
